brand,model,year,vehicle_age,mileage_km,fuel_type,seller_type,transmission,owner_type,price,price_currency
Hyundai,Hyundai i20 1.4 CRDi Sportz,2012,14,120000,Diesel,Individual,Manual,Second Owner,450000,INR
Hyundai,Hyundai i20 1.4 Magna ABS,2009,17,60000,Diesel,Individual,Manual,Second Owner,180000,INR
Hyundai,Hyundai i20 1.4 Magna Executive,2013,13,52000,Diesel,Dealer,Manual,First Owner,280000,INR
Hyundai,Hyundai i20 1.4 Sportz,2017,9,44000,Diesel,Dealer,Manual,First Owner,680000,INR
Hyundai,Hyundai i20 1.4 Sportz,2017,9,35000,Diesel,Individual,Manual,First Owner,700000,INR
Hyundai,Hyundai i20 1.4 Sportz,2017,9,84000,Diesel,Dealer,Manual,First Owner,655000,INR
Hyundai,Hyundai i20 1.4 Sportz,2017,9,60000,Diesel,Individual,Manual,First Owner,740000,INR
Hyundai,Hyundai i20 2015-2017 Magna 1.2,2015,11,70378,Petrol,Dealer,Manual,First Owner,525000,INR
Hyundai,Hyundai i20 2015-2017 Sportz Option 1.4 CRDi,2014,12,70000,Diesel,Dealer,Manual,First Owner,465000,INR
Hyundai,Hyundai i20 Active 1.2 S,2017,9,33100,Petrol,Individual,Manual,Second Owner,595000,INR
Hyundai,Hyundai i20 Active 1.2 S,2017,9,10000,Petrol,Individual,Manual,First Owner,600000,INR
Hyundai,Hyundai i20 Active 1.2 S,2017,9,35000,Petrol,Individual,Manual,First Owner,570000,INR
Hyundai,Hyundai i20 Active 1.2 S,2018,8,30000,Petrol,Individual,Manual,First Owner,650000,INR
Hyundai,Hyundai i20 Active 1.2 SX,2015,11,46000,Petrol,Individual,Manual,First Owner,565000,INR
Hyundai,Hyundai i20 Active 1.2 SX,2016,10,30000,Petrol,Individual,Manual,First Owner,600000,INR
Hyundai,Hyundai i20 Active 1.2 SX,2016,10,26000,Petrol,Individual,Manual,First Owner,650000,INR
Hyundai,Hyundai i20 Active 1.2 SX,2017,9,10000,Petrol,Individual,Manual,First Owner,700000,INR
Hyundai,Hyundai i20 Active 1.2 SX,2018,8,20000,Petrol,Individual,Manual,First Owner,550000,INR
Hyundai,Hyundai i20 Active 1.4 SX,2016,10,100000,Diesel,Individual,Manual,First Owner,650000,INR
Hyundai,Hyundai i20 Active 1.4 SX,2018,8,40000,Diesel,Individual,Manual,First Owner,819999,INR
Hyundai,Hyundai i20 Active 1.4 SX with AVN,2015,11,30000,Diesel,Individual,Manual,Second Owner,699000,INR
Hyundai,Hyundai i20 Active S Diesel,2018,8,37000,Diesel,Dealer,Manual,First Owner,650000,INR
Hyundai,Hyundai i20 Active S Petrol,2016,10,55838,Petrol,Dealer,Manual,First Owner,535000,INR
Hyundai,Hyundai i20 Active S Petrol,2016,10,68523,Petrol,Dealer,Manual,First Owner,560000,INR
Hyundai,Hyundai i20 Active SX Petrol,2016,10,23000,Petrol,Dealer,Manual,First Owner,550000,INR
Hyundai,Hyundai i20 Asta,2009,17,110000,Petrol,Individual,Manual,Second Owner,280000,INR
Hyundai,Hyundai i20 Asta,2010,16,110000,Petrol,Individual,Manual,Second Owner,270000,INR
Hyundai,Hyundai i20 Asta,2010,16,47564,Petrol,Dealer,Manual,Second Owner,265000,INR
Hyundai,Hyundai i20 Asta (o),2009,17,50000,Petrol,Individual,Manual,First Owner,300000,INR
Hyundai,Hyundai i20 Asta (o),2014,12,54000,Petrol,Dealer,Manual,Second Owner,525000,INR
Hyundai,Hyundai i20 Asta (o) 1.4 CRDi (Diesel),2012,14,70000,Diesel,Dealer,Manual,First Owner,440000,INR
Hyundai,Hyundai i20 Asta 1.2,2012,14,80000,Petrol,Individual,Manual,First Owner,300000,INR
Hyundai,Hyundai i20 Asta 1.2,2014,12,23122,Petrol,Dealer,Manual,Second Owner,475000,INR
Hyundai,Hyundai i20 Asta 1.2,2015,11,64484,Petrol,Dealer,Manual,First Owner,600000,INR
Hyundai,Hyundai i20 Asta 1.2,2016,10,40000,Petrol,Individual,Manual,First Owner,500000,INR
Hyundai,Hyundai i20 Asta 1.4 CRDi,2013,13,90000,Diesel,Individual,Manual,First Owner,300000,INR
Hyundai,Hyundai i20 Asta 1.4 CRDi,2013,13,80000,Diesel,Individual,Manual,Second Owner,360000,INR
Hyundai,Hyundai i20 Asta 1.4 CRDi,2013,13,70000,Diesel,Individual,Manual,Second Owner,300000,INR
Hyundai,Hyundai i20 Asta 1.4 CRDi,2014,12,80000,Diesel,Individual,Manual,Second Owner,370000,INR
Hyundai,Hyundai i20 Asta 1.4 CRDi,2014,12,52000,Diesel,Individual,Manual,Second Owner,350000,INR
Hyundai,Hyundai i20 Asta 1.4 CRDi,2015,11,90000,Diesel,Individual,Manual,First Owner,550000,INR
Hyundai,Hyundai i20 Asta 1.4 CRDi,2015,11,77000,Diesel,Individual,Manual,Second Owner,530000,INR
Hyundai,Hyundai i20 Asta 1.4 CRDi,2015,11,87000,Diesel,Individual,Manual,First Owner,550000,INR
Hyundai,Hyundai i20 Asta 1.4 CRDi,2016,10,80000,Diesel,Individual,Manual,First Owner,430000,INR
Hyundai,Hyundai i20 Asta 1.4 CRDi,2016,10,20000,Diesel,Individual,Manual,First Owner,680000,INR
Hyundai,Hyundai i20 Asta 1.4 CRDi (Diesel),2009,17,72000,Diesel,Individual,Manual,Second Owner,250000,INR
Hyundai,Hyundai i20 Asta Option 1.2,2016,10,25000,Petrol,Individual,Manual,First Owner,600000,INR
Hyundai,Hyundai i20 Asta Option 1.4 CRDi,2015,11,80000,Diesel,Individual,Manual,First Owner,500000,INR
Hyundai,Hyundai i20 Asta Option 1.4 CRDi,2016,10,57000,Diesel,Individual,Manual,First Owner,580000,INR
Hyundai,Hyundai i20 Asta Option 1.4 CRDi,2016,10,40000,Diesel,Individual,Manual,First Owner,650000,INR
Hyundai,Hyundai i20 Asta Option 1.4 CRDi,2016,10,80000,Diesel,Individual,Manual,First Owner,750000,INR
Hyundai,Hyundai i20 Asta Option 1.4 CRDi,2016,10,60000,Diesel,Individual,Manual,First Owner,550000,INR
Hyundai,Hyundai i20 Asta Option 1.4 CRDi,2016,10,50000,Diesel,Individual,Manual,Second Owner,600000,INR
Hyundai,Hyundai i20 Magna,2010,16,90000,Petrol,Individual,Manual,Third Owner,210000,INR
Hyundai,Hyundai i20 Magna,2010,16,60000,Petrol,Individual,Manual,Third Owner,270000,INR
Hyundai,Hyundai i20 Magna,2010,16,55000,Petrol,Individual,Manual,First Owner,250000,INR
Hyundai,Hyundai i20 Magna,2010,16,40000,Petrol,Individual,Manual,First Owner,250000,INR
Hyundai,Hyundai i20 Magna 1.2,2015,11,5000,Petrol,Individual,Manual,First Owner,540000,INR
Hyundai,Hyundai i20 Magna 1.2,2016,10,25000,Petrol,Individual,Manual,First Owner,600000,INR
Hyundai,Hyundai i20 Magna 1.2,2016,10,61000,Petrol,Individual,Manual,First Owner,600000,INR
Hyundai,Hyundai i20 Magna 1.4 CRDi,2014,12,80000,Diesel,Individual,Manual,Second Owner,409999,INR
Hyundai,Hyundai i20 Magna 1.4 CRDi (Diesel),2012,14,58000,Diesel,Dealer,Manual,First Owner,385000,INR
Hyundai,Hyundai i20 Magna 1.4 CRDi (Diesel),2012,14,92686,Diesel,Dealer,Manual,Second Owner,310000,INR
Hyundai,Hyundai i20 Magna 1.4 CRDi (Diesel),2013,13,78000,Diesel,Dealer,Manual,Second Owner,325000,INR
Hyundai,Hyundai i20 Magna 1.4 CRDi (Diesel),2013,13,22700,Diesel,Dealer,Manual,Second Owner,425000,INR
Hyundai,Hyundai i20 Magna 1.4 CRDi (Diesel),2014,12,80000,Diesel,Individual,Manual,Second Owner,409999,INR
Hyundai,Hyundai i20 Magna Optional 1.2,2013,13,35000,Petrol,Individual,Manual,First Owner,340000,INR
Hyundai,Hyundai i20 Magna Optional 1.4 CRDi,2012,14,80000,Diesel,Individual,Manual,First Owner,350000,INR
Hyundai,Hyundai i20 Magna Optional 1.4 CRDi,2013,13,50000,Diesel,Individual,Manual,First Owner,420000,INR
Hyundai,Hyundai i20 Magna Optional 1.4 CRDi,2013,13,100000,Diesel,Individual,Manual,First Owner,400000,INR
Hyundai,Hyundai i20 Sportz 1.2,2013,13,50000,Petrol,Individual,Manual,Second Owner,350000,INR
Hyundai,Hyundai i20 Sportz 1.2,2013,13,50000,Petrol,Individual,Manual,Second Owner,380000,INR
Hyundai,Hyundai i20 Sportz 1.2,2013,13,59213,Petrol,Individual,Manual,First Owner,400000,INR
Hyundai,Hyundai i20 Sportz 1.2,2014,12,80000,Petrol,Individual,Manual,First Owner,450000,INR
Hyundai,Hyundai i20 Sportz 1.2,2015,11,35000,Petrol,Individual,Manual,Second Owner,500000,INR
Hyundai,Hyundai i20 Sportz 1.2,2015,11,90000,Petrol,Individual,Manual,First Owner,516000,INR
Hyundai,Hyundai i20 Sportz 1.2,2016,10,48220,Petrol,Dealer,Manual,First Owner,660000,INR
Hyundai,Hyundai i20 Sportz 1.2,2017,9,11114,Petrol,Dealer,Manual,First Owner,700000,INR
Hyundai,Hyundai i20 Sportz 1.4 CRDi,2014,12,110000,Diesel,Individual,Manual,Second Owner,315000,INR
Hyundai,Hyundai i20 Sportz 1.4 CRDi,2018,8,29000,Diesel,Dealer,Manual,First Owner,750000,INR
Hyundai,Hyundai i20 Sportz Option 1.2,2016,10,25000,Petrol,Individual,Manual,First Owner,475000,INR
Hyundai,Hyundai i20 Sportz Petrol,2010,16,40000,Petrol,Individual,Manual,First Owner,250000,INR
Isuzu,Isuzu D-Max V-Cross Standard,2018,8,40000,Diesel,Individual,Manual,First Owner,1500000,INR
Jaguar,Jaguar XF 2.2 Litre Luxury,2014,12,28000,Diesel,Dealer,Automatic,First Owner,1964999,INR
Jaguar,Jaguar XF 3.0 Litre S Premium Luxury,2012,14,50000,Diesel,Individual,Automatic,Second Owner,1800000,INR
Jaguar,Jaguar XF 3.0 Litre S Premium Luxury,2013,13,64000,Diesel,Individual,Automatic,Second Owner,2000000,INR
Jaguar,Jaguar XF 5.0 Litre V8 Petrol,2012,14,66363,Petrol,Dealer,Automatic,Second Owner,2050000,INR
Jaguar,Jaguar XJ 5.0 L V8 Supercharged,2010,16,40000,Petrol,Individual,Automatic,Second Owner,2550000,INR
Jeep,Jeep Compass 1.4 Sport Plus BSIV,2019,7,10000,Petrol,Individual,Manual,First Owner,1400000,INR
Jeep,Jeep Compass 2.0 Longitude Option BSIV,2017,9,22038,Diesel,Individual,Manual,First Owner,1490000,INR
Jeep,Jeep Compass 2.0 Longitude Option BSIV,2018,8,50000,Diesel,Individual,Manual,First Owner,1700000,INR
Kia,Kia Seltos HTK Plus AT D,2019,7,10000,Diesel,Individual,Automatic,First Owner,1300000,INR
Land,Land Rover Range Rover Evoque 2.2L Dynamic,2012,14,149000,Diesel,Individual,Automatic,Second Owner,2349000,INR
MG,MG Hector Sharp Diesel MT BSIV,2019,7,14000,Diesel,Dealer,Manual,First Owner,1825000,INR
MG,MG Hector Smart AT,2019,7,18000,Petrol,Dealer,Automatic,First Owner,1860000,INR
Mahindra,Mahindra Bolero 2011-2019 SLE,2013,13,62200,Diesel,Dealer,Manual,First Owner,325000,INR
Mahindra,Mahindra Bolero 2011-2019 SLX,2013,13,107000,Diesel,Individual,Manual,First Owner,400000,INR
Mahindra,Mahindra Bolero 2011-2019 SLX,2015,11,50000,Diesel,Individual,Manual,First Owner,550000,INR
Mahindra,Mahindra Bolero 2011-2019 SLX,2019,7,24000,Diesel,Individual,Manual,First Owner,800000,INR
Mahindra,Mahindra Bolero 2011-2019 SLX 2WD BSIII,2013,13,78413,Diesel,Dealer,Manual,Second Owner,550000,INR
Mahindra,Mahindra Bolero B4,2017,9,75000,Diesel,Dealer,Manual,First Owner,800000,INR
Mahindra,Mahindra Bolero B6,2016,10,56000,Diesel,Dealer,Manual,First Owner,600000,INR
Mahindra,Mahindra Bolero DI,2004,22,120000,Diesel,Individual,Manual,Fourth & Above Owner,110000,INR
Mahindra,Mahindra Bolero DI,2004,22,110000,Diesel,Individual,Manual,Third Owner,315000,INR
Mahindra,Mahindra Bolero DI,2005,21,90000,Diesel,Individual,Manual,Second Owner,300000,INR
Mahindra,Mahindra Bolero DI,2006,20,73756,Diesel,Individual,Manual,First Owner,200000,INR
Mahindra,Mahindra Bolero DI,2007,19,50000,Diesel,Individual,Manual,First Owner,250000,INR
Mahindra,Mahindra Bolero DI,2010,16,100000,Diesel,Individual,Manual,First Owner,300000,INR
Mahindra,Mahindra Bolero DI,2011,15,110000,Diesel,Individual,Manual,First Owner,300000,INR
Mahindra,Mahindra Bolero DI DX 7 Seater,2001,25,100000,Diesel,Individual,Manual,Third Owner,80000,INR
Mahindra,Mahindra Bolero DI DX 7 Seater,2007,19,120000,Diesel,Individual,Manual,First Owner,225000,INR
Mahindra,Mahindra Bolero DI DX 7 Seater,2007,19,120000,Diesel,Individual,Manual,Second Owner,225000,INR
Mahindra,Mahindra Bolero DI DX 8 Seater,2004,22,168000,Diesel,Individual,Manual,Fourth & Above Owner,229999,INR
Mahindra,Mahindra Bolero DI DX 8 Seater,2009,17,55000,Diesel,Individual,Manual,Second Owner,300000,INR
Mahindra,Mahindra Bolero Power Plus LX,2016,10,60000,Diesel,Individual,Manual,First Owner,500000,INR
Mahindra,Mahindra Bolero Power Plus Plus AC BSIV PS,2015,11,200000,Diesel,Individual,Manual,First Owner,430000,INR
Mahindra,Mahindra Bolero Power Plus Plus AC BSIV PS,2015,11,50000,Diesel,Individual,Manual,Third Owner,320000,INR
Mahindra,Mahindra Bolero Power Plus Plus AC BSIV PS,2015,11,70000,Diesel,Individual,Manual,Second Owner,640000,INR
Mahindra,Mahindra Bolero Power Plus Plus AC BSIV PS,2015,11,40000,Diesel,Individual,Manual,First Owner,450000,INR
Mahindra,Mahindra Bolero Power Plus Plus AC BSIV PS,2015,11,90000,Diesel,Individual,Manual,Third Owner,295000,INR
Mahindra,Mahindra Bolero Power Plus Plus AC BSIV PS,2017,9,40000,Diesel,Individual,Manual,First Owner,600000,INR
Mahindra,Mahindra Bolero Power Plus Plus AC BSIV PS,2018,8,35000,Diesel,Individual,Manual,First Owner,800000,INR
Mahindra,Mahindra Bolero Power Plus Plus AC BSIV PS,2019,7,50000,Diesel,Individual,Manual,First Owner,850000,INR
Mahindra,Mahindra Bolero Power Plus Plus Non AC BSIV PS,2015,11,110000,Diesel,Individual,Manual,First Owner,500000,INR
Mahindra,Mahindra Bolero Power Plus SLE,2018,8,40000,Diesel,Individual,Manual,First Owner,630000,INR
Mahindra,Mahindra Bolero Power Plus SLX,2016,10,95000,Diesel,Individual,Manual,Second Owner,580000,INR
Mahindra,Mahindra Bolero Power Plus SLX,2017,9,120000,Diesel,Individual,Manual,First Owner,628000,INR
Mahindra,Mahindra Bolero Power Plus SLX,2017,9,50000,Diesel,Individual,Manual,Second Owner,400000,INR
Mahindra,Mahindra Bolero Power Plus SLX,2017,9,70000,Diesel,Individual,Manual,First Owner,675000,INR
Mahindra,Mahindra Bolero Power Plus SLX,2018,8,40890,Diesel,Dealer,Manual,First Owner,790000,INR
Mahindra,Mahindra Bolero Power Plus SLX,2018,8,44000,Diesel,Individual,Manual,First Owner,550000,INR
Mahindra,Mahindra Bolero Power Plus SLX,2018,8,80000,Diesel,Individual,Manual,First Owner,700000,INR
Mahindra,Mahindra Bolero Power Plus SLX,2018,8,35000,Diesel,Individual,Manual,First Owner,620000,INR
Mahindra,Mahindra Bolero Power Plus SLX,2018,8,25000,Diesel,Individual,Manual,First Owner,900000,INR
Mahindra,Mahindra Bolero Power Plus SLX,2019,7,15000,Diesel,Individual,Manual,First Owner,800000,INR
Mahindra,Mahindra Bolero Power Plus SLX,2019,7,35000,Diesel,Individual,Manual,First Owner,860000,INR
Mahindra,Mahindra Bolero Power Plus ZLX,2017,9,29000,Diesel,Individual,Manual,First Owner,750000,INR
Mahindra,Mahindra Bolero Power Plus ZLX,2018,8,35000,Diesel,Individual,Manual,First Owner,795000,INR
Mahindra,Mahindra Bolero SLE,2009,17,178000,Diesel,Individual,Manual,Second Owner,300000,INR
Mahindra,Mahindra Bolero SLE,2010,16,90000,Diesel,Individual,Manual,Second Owner,350000,INR
Mahindra,Mahindra Bolero SLX,2006,20,200000,Diesel,Individual,Manual,Third Owner,229999,INR
Mahindra,Mahindra Bolero SLX,2007,19,100000,Diesel,Individual,Manual,Second Owner,300000,INR
Mahindra,Mahindra Bolero SLX,2008,18,100000,Diesel,Individual,Manual,First Owner,155000,INR
Mahindra,Mahindra Bolero SLX,2010,16,50000,Diesel,Individual,Manual,First Owner,400000,INR
Mahindra,Mahindra Bolero SLX,2011,15,90000,Diesel,Individual,Manual,Second Owner,350000,INR
Mahindra,Mahindra Bolero SLX,2011,15,70000,Diesel,Individual,Manual,Third Owner,170000,INR
Mahindra,Mahindra Bolero SLX,2011,15,140000,Diesel,Individual,Manual,First Owner,311000,INR
Mahindra,Mahindra Bolero SLX,2016,10,51000,Diesel,Dealer,Manual,First Owner,585000,INR
Mahindra,Mahindra Bolero SLX 2WD,2007,19,100000,Diesel,Individual,Manual,Second Owner,300000,INR
Mahindra,Mahindra Bolero SLX 2WD,2010,16,190000,Diesel,Individual,Manual,Fourth & Above Owner,250000,INR
Mahindra,Mahindra Bolero SLX 2WD BSIII,2011,15,70000,Diesel,Individual,Manual,Second Owner,430000,INR
Mahindra,Mahindra Bolero SLX 2WD BSIII,2011,15,150000,Diesel,Individual,Manual,Fourth & Above Owner,390000,INR
Mahindra,Mahindra Bolero SLX 4WD BSIII,2011,15,110000,Diesel,Individual,Manual,Second Owner,450000,INR
Mahindra,Mahindra Ingenio CRDe,2015,11,210000,Diesel,Individual,Manual,First Owner,210000,INR
Mahindra,Mahindra Jeep CJ 500 DI,2006,20,1001,Diesel,Dealer,Manual,First Owner,575000,INR
Mahindra,Mahindra Jeep CL 500 MDI,1996,30,35000,Diesel,Individual,Manual,Second Owner,250000,INR
Mahindra,Mahindra Jeep CL 500 MDI,1997,29,120000,Diesel,Individual,Manual,Third Owner,150000,INR
Mahindra,Mahindra Jeep Classic,1999,27,2020,Diesel,Individual,Manual,Second Owner,170000,INR
Mahindra,Mahindra Jeep MM 540,1996,30,60000,Diesel,Individual,Manual,First Owner,200000,INR
Mahindra,Mahindra Jeep MM 540,2007,19,100000,Diesel,Individual,Manual,Second Owner,95000,INR
Mahindra,Mahindra Jeep MM 550 XDB,2002,24,50000,Diesel,Individual,Manual,Third Owner,150000,INR
Mahindra,Mahindra Jeep MM 775 XDB,2000,26,50000,Diesel,Individual,Manual,Second Owner,155000,INR
Mahindra,Mahindra KUV 100 D75 K2,2017,9,40000,Diesel,Individual,Manual,First Owner,409999,INR
Mahindra,Mahindra KUV 100 D75 K4 Plus 5Str,2016,10,31367,Diesel,Dealer,Manual,First Owner,470000,INR
Mahindra,Mahindra KUV 100 D75 K6 Plus,2017,9,71000,Diesel,Dealer,Manual,First Owner,380000,INR
Mahindra,Mahindra KUV 100 G80 K2,2018,8,5000,Petrol,Individual,Manual,First Owner,450000,INR
Mahindra,Mahindra KUV 100 G80 K2,2018,8,30000,Petrol,Individual,Manual,Second Owner,320000,INR
Mahindra,Mahindra KUV 100 G80 K4 Plus,2018,8,15000,Petrol,Individual,Manual,First Owner,509999,INR
Mahindra,Mahindra KUV 100 mFALCON D75 K6,2016,10,20000,Diesel,Individual,Manual,First Owner,430000,INR
Mahindra,Mahindra KUV 100 mFALCON D75 K8,2017,9,45087,Diesel,Dealer,Manual,First Owner,475000,INR
Mahindra,Mahindra KUV 100 mFALCON D75 K8 AW,2016,10,90000,Diesel,Individual,Manual,First Owner,350000,INR
Mahindra,Mahindra KUV 100 mFALCON G80 K2,2016,10,25000,Petrol,Individual,Manual,First Owner,425000,INR
Mahindra,Mahindra KUV 100 mFALCON G80 K2,2017,9,30000,Petrol,Individual,Manual,First Owner,450000,INR
Mahindra,Mahindra KUV 100 mFALCON G80 K2 Plus,2016,10,21000,Petrol,Individual,Manual,First Owner,420000,INR
Mahindra,Mahindra KUV 100 mFALCON G80 K8 5str,2016,10,60000,Petrol,Individual,Manual,First Owner,370000,INR
Mahindra,Mahindra KUV 100 mFALCON G80 K8 5str,2017,9,53000,Petrol,Individual,Manual,First Owner,600000,INR
Mahindra,Mahindra Marazzo M2 8Str,2019,7,20000,Diesel,Individual,Manual,First Owner,900000,INR
Mahindra,Mahindra Marazzo M4,2018,8,15000,Diesel,Individual,Manual,Second Owner,950000,INR
Mahindra,Mahindra Marazzo M8 8Str,2018,8,10000,Diesel,Individual,Manual,First Owner,1300000,INR
Mahindra,Mahindra NuvoSport N8,2016,10,110000,Diesel,Individual,Manual,First Owner,525000,INR
Mahindra,Mahindra Quanto C4,2013,13,100000,Diesel,Individual,Manual,Fourth & Above Owner,220000,INR
Mahindra,Mahindra Quanto C4,2013,13,150000,Diesel,Individual,Manual,Fourth & Above Owner,290000,INR
Mahindra,Mahindra Quanto C4,2016,10,80000,Diesel,Individual,Manual,Second Owner,400000,INR
Mahindra,Mahindra Quanto C6,2012,14,89000,Diesel,Individual,Manual,Second Owner,260000,INR
Mahindra,Mahindra Quanto C6,2013,13,120000,Diesel,Individual,Manual,Second Owner,285000,INR
Mahindra,Mahindra Quanto C6,2013,13,60000,Diesel,Individual,Manual,First Owner,300000,INR
Mahindra,Mahindra Quanto C6,2013,13,110000,Diesel,Individual,Manual,First Owner,220000,INR
Mahindra,Mahindra Quanto C6,2013,13,100000,Diesel,Individual,Manual,First Owner,349000,INR
Mahindra,Mahindra Quanto C6,2014,12,1,Diesel,Individual,Manual,Second Owner,250000,INR
Mahindra,Mahindra Quanto C6,2014,12,89126,Diesel,Individual,Manual,First Owner,285000,INR
Mahindra,Mahindra Quanto C8,2012,14,140000,Diesel,Individual,Manual,Second Owner,195000,INR
Mahindra,Mahindra Quanto C8,2012,14,80000,Diesel,Individual,Manual,First Owner,290000,INR
Mahindra,Mahindra Quanto C8,2013,13,25000,Diesel,Individual,Manual,Second Owner,300000,INR
Mahindra,Mahindra Quanto C8,2013,13,82082,Diesel,Dealer,Manual,First Owner,365000,INR
Mahindra,Mahindra Renault Logan 1.4 GLX Petrol,2008,18,25000,Petrol,Individual,Manual,First Owner,145000,INR
Mahindra,Mahindra Renault Logan 1.4 GLX Petrol,2008,18,90000,Petrol,Individual,Manual,First Owner,80000,INR
Mahindra,Mahindra Renault Logan 1.5 DLE Diesel,2007,19,110000,Diesel,Individual,Manual,Second Owner,125000,INR
Mahindra,Mahindra Renault Logan 1.5 DLS,2008,18,213000,Diesel,Individual,Manual,First Owner,89999,INR
Mahindra,Mahindra Renault Logan 1.5 DLX Diesel,2007,19,90000,Diesel,Individual,Manual,Third Owner,150000,INR
Mahindra,Mahindra Renault Logan 1.6 Petrol GLSX,2009,17,30000,Petrol,Individual,Manual,Second Owner,200000,INR
Mahindra,Mahindra Scorpio 1.99 S10,2014,12,50000,Diesel,Individual,Manual,First Owner,1050000,INR
Mahindra,Mahindra Scorpio 1.99 S10,2014,12,135000,Diesel,Individual,Manual,Second Owner,725000,INR
Mahindra,Mahindra Scorpio 1.99 S10,2015,11,55000,Diesel,Individual,Manual,Second Owner,150000,INR
Mahindra,Mahindra Scorpio 1.99 S10,2016,10,15000,Diesel,Individual,Manual,Second Owner,610000,INR
Mahindra,Mahindra Scorpio 1.99 S10,2016,10,70000,Diesel,Individual,Manual,First Owner,1025000,INR
Mahindra,Mahindra Scorpio 1.99 S10,2017,9,60000,Diesel,Individual,Manual,Second Owner,1000000,INR
Mahindra,Mahindra Scorpio 1.99 S4,2016,10,60000,Diesel,Individual,Manual,First Owner,509999,INR
Mahindra,Mahindra Scorpio 1.99 S6 Plus,2016,10,35000,Diesel,Individual,Manual,First Owner,900000,INR
Mahindra,Mahindra Scorpio 1.99 S6 Plus,2017,9,60000,Diesel,Individual,Manual,First Owner,570000,INR
Mahindra,Mahindra Scorpio 2.6 CRDe,2005,21,221000,Diesel,Individual,Manual,Third Owner,229999,INR
Mahindra,Mahindra Scorpio 2.6 CRDe,2006,20,222435,Diesel,Individual,Manual,Second Owner,180000,INR
Mahindra,Mahindra Scorpio 2.6 CRDe,2006,20,50000,Diesel,Individual,Manual,Second Owner,125000,INR
Mahindra,Mahindra Scorpio 2.6 CRDe SLE,2011,15,50000,Diesel,Individual,Manual,First Owner,425000,INR
Mahindra,Mahindra Scorpio 2.6 CRDe SLE,2013,13,70000,Diesel,Individual,Manual,Second Owner,300000,INR
Mahindra,Mahindra Scorpio 2.6 SLX CRDe,2006,20,120000,Diesel,Individual,Manual,Second Owner,300000,INR
Mahindra,Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2004,22,120000,Diesel,Individual,Manual,First Owner,170000,INR
Mahindra,Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2005,21,120000,Diesel,Individual,Manual,Third Owner,120000,INR
Mahindra,Mahindra Scorpio 2.6 Turbo 7 Str,2007,19,100000,Diesel,Individual,Manual,Second Owner,210000,INR
Mahindra,Mahindra Scorpio 2.6 Turbo 7 Str,2008,18,120000,Diesel,Individual,Manual,Second Owner,325000,INR
Mahindra,Mahindra Scorpio 2.6 Turbo 9 Str,2007,19,100000,Diesel,Individual,Manual,Third Owner,370000,INR
Mahindra,Mahindra Scorpio BSIV,2018,8,60000,Diesel,Individual,Manual,First Owner,707000,INR
